Year,Continent,Country Name,Product Name,US Customs District,Value (USD),Volume (kg)
2018,ASIA,JAPAN,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","HOUSTON-GALVESTON, TX",56532,1485
2018,ASIA,JAPAN,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","DALLAS-FORT WORTH, TX",21049,583
2018,EUROPE,FRANCE,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","NEW YORK, NY",1022403,35339
2018,EUROPE,FRANCE,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","LOS ANGELES, CA",46147,1668
2018,EUROPE,SPAIN,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","BOSTON, MA",7670,334
2018,EUROPE,SPAIN,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","NEW YORK, NY",11043427,396453
2018,EUROPE,SPAIN,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","PHILADELPHIA, PA",10805,332
2018,EUROPE,SPAIN,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","SAVANNAH, GA",28200,721
2018,EUROPE,SPAIN,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","LOS ANGELES, CA",2185126,74615
2018,EUROPE,SPAIN,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","SAN FRANCISCO, CA",133165,4772
2018,EUROPE,SPAIN,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","SEATTLE, WA",393988,14142
2018,EUROPE,SPAIN,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","HONOLULU, HI",14068,1288
2018,EUROPE,SPAIN,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","CHICAGO, IL",844157,29117
2018,EUROPE,SPAIN,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","MIAMI, FL",503647,19757
2018,EUROPE,SPAIN,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","WASHINGTON, DC",2424,65
2018,EUROPE,SPAIN,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","DALLAS-FORT WORTH, TX",374699,13161
2018,EUROPE,CROATIA,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","BOSTON, MA",3482,299
2018,EUROPE,CROATIA,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","LOS ANGELES, CA",2461,181
2018,EUROPE,GREECE,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","NEW YORK, NY",2062,147
2018,EUROPE,GREECE,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","MIAMI, FL",8442,390
2018,EUROPE,TURKEY,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","BOSTON, MA",16573,938
2018,EUROPE,TURKEY,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","NEW YORK, NY",3358977,179284
2018,EUROPE,TURKEY,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","LOS ANGELES, CA",248300,13535
2018,EUROPE,TURKEY,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","SAN FRANCISCO, CA",7277,128
2018,EUROPE,TURKEY,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","SEATTLE, WA",144453,7603
2018,EUROPE,TURKEY,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","MIAMI, FL",348832,17785
2018,NORTH AMERICA,CANADA,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","PORTLAND, ME",1003741,69197
2018,NORTH AMERICA,MEXICO,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","LAREDO, TX",524259,64971
2018,NORTH AMERICA,MEXICO,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","SAN DIEGO, CA",19738193,1083000
2018,NORTH AMERICA,MEXICO,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","LOS ANGELES, CA",36369,2627
2018,AFRICA,SOUTH AFRICA,TUNA BLUEFIN SOUTHERN FRESH,"BOSTON, MA",146723,22044
2018,AFRICA,SOUTH AFRICA,TUNA BLUEFIN SOUTHERN FRESH,"NEW YORK, NY",49211,9537
2018,EUROPE,TURKEY,TUNA BLUEFIN SOUTHERN FRESH,"NEW YORK, NY",15998,1137
2018,OCEANIA,AUSTRALIA,TUNA BLUEFIN SOUTHERN FRESH,"NEW YORK, NY",9823,1091
2018,OCEANIA,AUSTRALIA,TUNA BLUEFIN SOUTHERN FRESH,"LOS ANGELES, CA",218549,15344
2018,OCEANIA,AUSTRALIA,TUNA BLUEFIN SOUTHERN FRESH,"SAN FRANCISCO, CA",3916,309
2018,OCEANIA,AUSTRALIA,TUNA BLUEFIN SOUTHERN FRESH,"HONOLULU, HI",88597,9093
2018,OCEANIA,NEW ZEALAND,TUNA BLUEFIN SOUTHERN FRESH,"LOS ANGELES, CA",5530,645
2018,OCEANIA,NEW ZEALAND,TUNA BLUEFIN SOUTHERN FRESH,"SAN FRANCISCO, CA",2838,258
2018,ASIA,SOUTH KOREA,TUNA BLUEFIN ATLANTIC FROZEN,"LOS ANGELES, CA",35113,561
2018,ASIA,JAPAN,TUNA BLUEFIN ATLANTIC FROZEN,"LOS ANGELES, CA",1586370,36807
2018,ASIA,JAPAN,TUNA BLUEFIN ATLANTIC FROZEN,"SAN FRANCISCO, CA",8173,150
2018,EUROPE,TURKEY,TUNA BLUEFIN ATLANTIC FROZEN,"SAN FRANCISCO, CA",6251,123
2018,AFRICA,LIBYA,TUNA BLUEFIN PACIFIC FROZEN,"NEW YORK, NY",34678,10477
2018,ASIA,JAPAN,TUNA BLUEFIN PACIFIC FROZEN,"LOS ANGELES, CA",34571,4040
2018,ASIA,JAPAN,TUNA BLUEFIN PACIFIC FROZEN,"SAN FRANCISCO, CA",3120,10
2018,EUROPE,CROATIA,TUNA BLUEFIN PACIFIC FROZEN,"NEW YORK, NY",169000,51057
2018,EUROPE,TURKEY,TUNA BLUEFIN PACIFIC FROZEN,"NEW YORK, NY",13546,4092
2018,AFRICA,LIBYA,TUNA BLUEFIN SOUTHERN FROZEN,"NEW YORK, NY",198772,3661
2018,ASIA,SOUTH KOREA,TUNA BLUEFIN SOUTHERN FROZEN,"NEW YORK, NY",30674,558
2018,ASIA,JAPAN,TUNA BLUEFIN SOUTHERN FROZEN,"LOS ANGELES, CA",718524,19601
2018,ASIA,JAPAN,TUNA BLUEFIN SOUTHERN FROZEN,"HONOLULU, HI",2374,73
2018,OCEANIA,AUSTRALIA,TUNA BLUEFIN SOUTHERN FROZEN,"NEW YORK, NY",337181,7394
2017,AFRICA,SOUTH AFRICA,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","BOSTON, MA",34110,3411
2017,AFRICA,SOUTH AFRICA,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","NEW YORK, NY",30602,3545
2017,AFRICA,SOUTH AFRICA,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","LOS ANGELES, CA",4355,436
2017,AFRICA,SOUTH AFRICA,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","MIAMI, FL",15495,1550
2017,ASIA,SRI LANKA,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","NEW YORK, NY",4684,390
2017,ASIA,CHINA,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","LOS ANGELES, CA",10061,419
2017,ASIA,JAPAN,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","NEW YORK, NY",609332,13868
2017,ASIA,JAPAN,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","SAVANNAH, GA",49181,1411
2017,ASIA,JAPAN,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","LOS ANGELES, CA",810183,26080
2017,ASIA,JAPAN,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","SAN FRANCISCO, CA",469262,12915
2017,ASIA,JAPAN,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","SEATTLE, WA",4448,72
2017,ASIA,JAPAN,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","HONOLULU, HI",748774,14496
2017,ASIA,JAPAN,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","CHICAGO, IL",3869,63
2017,ASIA,JAPAN,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","MIAMI, FL",7482,177
2017,ASIA,JAPAN,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","HOUSTON-GALVESTON, TX",2017,90
2017,ASIA,JAPAN,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","WASHINGTON, DC",3736,81
2017,ASIA,JAPAN,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","DALLAS-FORT WORTH, TX",4330,141
2017,EUROPE,SPAIN,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","BOSTON, MA",4676,197
2017,EUROPE,SPAIN,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","NEW YORK, NY",11509576,437848
2017,EUROPE,SPAIN,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","SAVANNAH, GA",290271,10750
2017,EUROPE,SPAIN,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","TAMPA, FL",23526,914
2017,EUROPE,SPAIN,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","LOS ANGELES, CA",498419,18942
2017,EUROPE,SPAIN,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","SAN FRANCISCO, CA",49609,2225
2017,EUROPE,SPAIN,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","SEATTLE, WA",103481,4283
2017,EUROPE,SPAIN,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","GREAT FALLS, MT",23019,1028
2017,EUROPE,SPAIN,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","CHICAGO, IL",385440,13971
2017,EUROPE,SPAIN,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","MIAMI, FL",778138,31001
2017,EUROPE,SPAIN,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","DALLAS-FORT WORTH, TX",332994,14233
2017,EUROPE,PORTUGAL,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","NEW YORK, NY",13958,628
2017,EUROPE,GREECE,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","LOS ANGELES, CA",14134,504
2017,EUROPE,TURKEY,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","BOSTON, MA",492914,25773
2017,EUROPE,TURKEY,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","NEW YORK, NY",4026564,212722
2017,EUROPE,TURKEY,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","LOS ANGELES, CA",2189644,106727
2017,EUROPE,TURKEY,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","SEATTLE, WA",597728,31935
2017,EUROPE,TURKEY,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","CHICAGO, IL",146021,6364
2017,EUROPE,TURKEY,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","MIAMI, FL",278817,13381
2017,NORTH AMERICA,CANADA,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","PORTLAND, ME",959307,67763
2017,NORTH AMERICA,MEXICO,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","LAREDO, TX",219104,24563
2017,NORTH AMERICA,MEXICO,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","SAN DIEGO, CA",10447451,592163
2017,NORTH AMERICA,MEXICO,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","MIAMI, FL",7705,1109
2017,AFRICA,SOUTH AFRICA,TUNA BLUEFIN SOUTHERN FRESH,"BOSTON, MA",7832,2633
2017,AFRICA,SOUTH AFRICA,TUNA BLUEFIN SOUTHERN FRESH,"NEW YORK, NY",11920,1763
2017,OCEANIA,AUSTRALIA,TUNA BLUEFIN SOUTHERN FRESH,"NEW YORK, NY",61064,4817
2017,OCEANIA,AUSTRALIA,TUNA BLUEFIN SOUTHERN FRESH,"LOS ANGELES, CA",42915,2861
2017,OCEANIA,AUSTRALIA,TUNA BLUEFIN SOUTHERN FRESH,"HONOLULU, HI",67526,5105
2017,OCEANIA,NEW ZEALAND,TUNA BLUEFIN SOUTHERN FRESH,"SAN FRANCISCO, CA",22463,2038
2017,ASIA,INDONESIA,TUNA BLUEFIN ATLANTIC FROZEN,"NEW YORK, NY",281538,14734
2017,ASIA,INDONESIA,TUNA BLUEFIN ATLANTIC FROZEN,"LOS ANGELES, CA",189236,10121
2017,ASIA,SOUTH KOREA,TUNA BLUEFIN ATLANTIC FROZEN,"LOS ANGELES, CA",37293,2486
2017,ASIA,JAPAN,TUNA BLUEFIN ATLANTIC FROZEN,"LOS ANGELES, CA",341341,15873
2017,EUROPE,SPAIN,TUNA BLUEFIN ATLANTIC FROZEN,"MIAMI, FL",41494,895
2017,ASIA,JAPAN,TUNA BLUEFIN PACIFIC FROZEN,"LOS ANGELES, CA",106961,18188
2017,ASIA,SOUTH KOREA,TUNA BLUEFIN SOUTHERN FROZEN,"NEW YORK, NY",159455,3475
2017,ASIA,JAPAN,TUNA BLUEFIN SOUTHERN FROZEN,"LOS ANGELES, CA",106972,2817
2017,ASIA,JAPAN,TUNA BLUEFIN SOUTHERN FROZEN,"CHICAGO, IL",17473,345
2017,OCEANIA,AUSTRALIA,TUNA BLUEFIN SOUTHERN FROZEN,"NEW YORK, NY",132526,3053
2016,AFRICA,SOUTH AFRICA,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","BOSTON, MA",4979,1661
2016,AFRICA,SOUTH AFRICA,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","NEW YORK, NY",2332,205
2016,ASIA,JAPAN,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","NEW YORK, NY",112926,2066
2016,ASIA,JAPAN,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","SAVANNAH, GA",18594,557
2016,ASIA,JAPAN,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","LOS ANGELES, CA",498286,14985
2016,ASIA,JAPAN,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","SAN FRANCISCO, CA",458930,13917
2016,ASIA,JAPAN,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","SEATTLE, WA",3146,79
2016,ASIA,JAPAN,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","HONOLULU, HI",631537,15497
2016,ASIA,JAPAN,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","HOUSTON-GALVESTON, TX",4089,130
2016,EUROPE,ICELAND,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","NEW YORK, NY",10760,620
2016,EUROPE,SPAIN,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","BOSTON, MA",29967,1106
2016,EUROPE,SPAIN,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","NEW YORK, NY",4849316,194380
2016,EUROPE,SPAIN,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","SAVANNAH, GA",308934,12180
2016,EUROPE,SPAIN,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","TAMPA, FL",7300,345
2016,EUROPE,SPAIN,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","LOS ANGELES, CA",540949,25061
2016,EUROPE,SPAIN,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","SAN FRANCISCO, CA",266369,11711
2016,EUROPE,SPAIN,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","SEATTLE, WA",157522,6217
2016,EUROPE,SPAIN,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","GREAT FALLS, MT",46077,2185
2016,EUROPE,SPAIN,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","CHICAGO, IL",389343,14238
2016,EUROPE,SPAIN,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","MIAMI, FL",3391682,122001
2016,EUROPE,SPAIN,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","DALLAS-FORT WORTH, TX",256745,11768
2016,EUROPE,PORTUGAL,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","BOSTON, MA",3870,165
2016,EUROPE,MALTA,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","NEW YORK, NY",84941,4212
2016,EUROPE,MALTA,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","LOS ANGELES, CA",13964,821
2016,EUROPE,MALTA,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","SAN FRANCISCO, CA",12862,757
2016,EUROPE,CROATIA,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","BOSTON, MA",12541,802
2016,EUROPE,CROATIA,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","NEW YORK, NY",121952,6390
2016,EUROPE,CROATIA,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","SAVANNAH, GA",2544,96
2016,EUROPE,CROATIA,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","TAMPA, FL",2677,101
2016,EUROPE,CROATIA,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","LOS ANGELES, CA",11812,455
2016,EUROPE,GREECE,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","BOSTON, MA",13988,789
2016,EUROPE,GREECE,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","NEW YORK, NY",4842,269
2016,EUROPE,GREECE,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","SEATTLE, WA",2842,160
2016,EUROPE,TURKEY,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","BOSTON, MA",843300,39383
2016,EUROPE,TURKEY,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","NEW YORK, NY",181482,8122
2016,EUROPE,TURKEY,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","LOS ANGELES, CA",350851,15422
2016,EUROPE,TURKEY,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","SEATTLE, WA",189569,8547
2016,NORTH AMERICA,CANADA,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","PORTLAND, ME",925544,61221
2016,NORTH AMERICA,MEXICO,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","LAREDO, TX",420331,43971
2016,NORTH AMERICA,MEXICO,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","SAN DIEGO, CA",10128143,626224
2016,NORTH AMERICA,MEXICO,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","LOS ANGELES, CA",12870,858
2016,NORTH AMERICA,MEXICO,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","MIAMI, FL",4750,862
2016,OCEANIA,NEW ZEALAND,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","LOS ANGELES, CA",7026,902
2016,OCEANIA,TOKELAU IS.,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","LOS ANGELES, CA",65206,2602
2016,OCEANIA,FRENCH POLYNESIA,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","LOS ANGELES, CA",4019,231
2016,ASIA,INDONESIA,TUNA BLUEFIN SOUTHERN FRESH,"NEW YORK, NY",4660,613
2016,EUROPE,SPAIN,TUNA BLUEFIN SOUTHERN FRESH,"NEW YORK, NY",874379,38911
2016,EUROPE,SPAIN,TUNA BLUEFIN SOUTHERN FRESH,"LOS ANGELES, CA",4317,217
2016,EUROPE,MALTA,TUNA BLUEFIN SOUTHERN FRESH,"NEW YORK, NY",27275,1174
2016,EUROPE,TURKEY,TUNA BLUEFIN SOUTHERN FRESH,"NEW YORK, NY",33009,1354
2016,OCEANIA,AUSTRALIA,TUNA BLUEFIN SOUTHERN FRESH,"NEW YORK, NY",215639,10533
2016,OCEANIA,AUSTRALIA,TUNA BLUEFIN SOUTHERN FRESH,"LOS ANGELES, CA",95100,5572
2016,OCEANIA,AUSTRALIA,TUNA BLUEFIN SOUTHERN FRESH,"SAN FRANCISCO, CA",63009,4083
2016,OCEANIA,AUSTRALIA,TUNA BLUEFIN SOUTHERN FRESH,"HONOLULU, HI",93963,6021
2016,OCEANIA,AUSTRALIA,TUNA BLUEFIN SOUTHERN FRESH,"MIAMI, FL",53161,3342
2016,OCEANIA,NEW ZEALAND,TUNA BLUEFIN SOUTHERN FRESH,"HONOLULU, HI",62915,5709
2016,SOUTH AMERICA,PERU,TUNA BLUEFIN SOUTHERN FRESH,"LOS ANGELES, CA",70533,3118
2016,ASIA,JAPAN,TUNA BLUEFIN ATLANTIC FROZEN,"LOS ANGELES, CA",5967,78
2016,EUROPE,SPAIN,TUNA BLUEFIN ATLANTIC FROZEN,"MIAMI, FL",5844,157
2016,EUROPE,MALTA,TUNA BLUEFIN ATLANTIC FROZEN,"LOS ANGELES, CA",121278,4559
2016,ASIA,SOUTH KOREA,TUNA BLUEFIN PACIFIC FROZEN,"LOS ANGELES, CA",6682,158
2016,EUROPE,MALTA,TUNA BLUEFIN PACIFIC FROZEN,"LOS ANGELES, CA",105120,24231
2016,EUROPE,TURKEY,TUNA BLUEFIN PACIFIC FROZEN,"SAN FRANCISCO, CA",2805,61
2016,ASIA,JAPAN,TUNA BLUEFIN SOUTHERN FROZEN,"CHICAGO, IL",4517,89
2016,EUROPE,SPAIN,TUNA BLUEFIN SOUTHERN FROZEN,"CHICAGO, IL",5925,116
2016,OCEANIA,AUSTRALIA,TUNA BLUEFIN SOUTHERN FROZEN,"NEW YORK, NY",209085,4880
2015,AFRICA,SOUTH AFRICA,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","BOSTON, MA",38190,6534
2015,AFRICA,SOUTH AFRICA,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","NEW YORK, NY",29710,2973
2015,ASIA,SOUTH KOREA,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","NEW YORK, NY",38256,1671
2015,ASIA,JAPAN,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","NEW YORK, NY",179677,5176
2015,ASIA,JAPAN,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","SAVANNAH, GA",18380,613
2015,ASIA,JAPAN,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","LOS ANGELES, CA",209192,6440
2015,ASIA,JAPAN,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","SAN FRANCISCO, CA",277678,9070
2015,ASIA,JAPAN,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","HONOLULU, HI",442203,12175
2015,ASIA,JAPAN,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","WASHINGTON, DC",2414,81
2015,EUROPE,ICELAND,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","NEW YORK, NY",9808,330
2015,EUROPE,NORWAY,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","SEATTLE, WA",9800,315
2015,EUROPE,FRANCE,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","PORTLAND, ME",41428,6037
2015,EUROPE,SPAIN,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","NEW YORK, NY",2569732,93152
2015,EUROPE,SPAIN,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","SAVANNAH, GA",2649,116
2015,EUROPE,SPAIN,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","LOS ANGELES, CA",702446,29829
2015,EUROPE,SPAIN,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","SAN FRANCISCO, CA",429130,16360
2015,EUROPE,SPAIN,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","SEATTLE, WA",384979,15115
2015,EUROPE,SPAIN,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","CHICAGO, IL",381563,12432
2015,EUROPE,SPAIN,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","MIAMI, FL",5736503,195893
2015,EUROPE,SPAIN,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","DALLAS-FORT WORTH, TX",147892,6025
2015,EUROPE,MALTA,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","NEW YORK, NY",7638,343
2015,EUROPE,MALTA,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","MIAMI, FL",8870,360
2015,EUROPE,ITALY,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","BOSTON, MA",8761,613
2015,EUROPE,ITALY,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","LOS ANGELES, CA",4433,260
2015,EUROPE,CROATIA,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","NEW YORK, NY",283109,13322
2015,EUROPE,GREECE,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","BOSTON, MA",14292,1250
2015,EUROPE,GREECE,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","NEW YORK, NY",52289,2962
2015,EUROPE,GREECE,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","MIAMI, FL",2076,108
2015,EUROPE,TURKEY,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","NEW YORK, NY",30568,1296
2015,EUROPE,TURKEY,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","LOS ANGELES, CA",50463,2050
2015,NORTH AMERICA,CANADA,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","PORTLAND, ME",1365014,82013
2015,NORTH AMERICA,CANADA,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","LOS ANGELES, CA",3724,483
2015,NORTH AMERICA,MEXICO,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","LAREDO, TX",407476,41768
2015,NORTH AMERICA,MEXICO,"TUNA BLUEFIN ATLANTIC,PACIFIC FRESH","SAN DIEGO, CA",6064686,394443
2015,EUROPE,ICELAND,TUNA BLUEFIN SOUTHERN FRESH,"NEW YORK, NY",8521,271
2015,EUROPE,SPAIN,TUNA BLUEFIN SOUTHERN FRESH,"NEW YORK, NY",693192,28915
2015,EUROPE,MALTA,TUNA BLUEFIN SOUTHERN FRESH,"NEW YORK, NY",37267,1743
2015,EUROPE,CROATIA,TUNA BLUEFIN SOUTHERN FRESH,"NEW YORK, NY",218417,9536
2015,EUROPE,CROATIA,TUNA BLUEFIN SOUTHERN FRESH,"LOS ANGELES, CA",2609,157
2015,NORTH AMERICA,CANADA,TUNA BLUEFIN SOUTHERN FRESH,"PORTLAND, ME",17806,1091
2015,NORTH AMERICA,MEXICO,TUNA BLUEFIN SOUTHERN FRESH,"MIAMI, FL",11243,2040
2015,OCEANIA,AUSTRALIA,TUNA BLUEFIN SOUTHERN FRESH,"MIAMI, FL",9712,509
2015,ASIA,INDONESIA,TUNA BLUEFIN ATLANTIC FROZEN,"NEW YORK, NY",130800,7484
2015,EUROPE,SPAIN,TUNA BLUEFIN ATLANTIC FROZEN,"NEW YORK, NY",5816,196
2015,EUROPE,MALTA,TUNA BLUEFIN ATLANTIC FROZEN,"HONOLULU, HI",21491,339
2015,EUROPE,TURKEY,TUNA BLUEFIN ATLANTIC FROZEN,"HONOLULU, HI",15369,203
2015,ASIA,JAPAN,TUNA BLUEFIN PACIFIC FROZEN,"NEW YORK, NY",62841,14369
2015,ASIA,JAPAN,TUNA BLUEFIN PACIFIC FROZEN,"LOS ANGELES, CA",51899,13856
2015,ASIA,JAPAN,TUNA BLUEFIN PACIFIC FROZEN,"SAN FRANCISCO, CA",11902,172
2015,EUROPE,SPAIN,TUNA BLUEFIN PACIFIC FROZEN,"NEW YORK, NY",11804,3566
2015,EUROPE,MALTA,TUNA BLUEFIN PACIFIC FROZEN,"NEW YORK, NY",244133,73756
2015,EUROPE,MALTA,TUNA BLUEFIN PACIFIC FROZEN,"LOS ANGELES, CA",241597,41326
2015,EUROPE,MALTA,TUNA BLUEFIN PACIFIC FROZEN,"SAN FRANCISCO, CA",67875,987
